is_active,repetition,iteration,feature,first_option_value,second_option_value,taskID,cores,ram,level,encrypt,wind_size_unl,threshold,compression
True,4,75,"('compression', 'level')",0.0,8.0,41,2,18,8,0,0,1,0
True,4,75,"('ram',)",6.0,,54,1,6,8,0,0,0,0
True,4,75,"('cores', 'level')",1.0,1.0,73,1,18,1,0,0,0,1
True,4,75,"('cores', 'wind_size_unl')",3.0,0.0,91,3,18,4,1,0,1,0
True,4,75,"('compression', 'level')",2.0,8.0,132,2,6,8,0,0,1,2
True,4,80,"('ram', 'wind_size_unl')",6.0,1.0,44,2,6,5,0,1,1,0
True,4,80,"('ram',)",6.0,,71,2,6,5,0,0,1,0
True,4,80,"('ram', 'wind_size_unl')",6.0,1.0,82,1,6,4,1,1,0,0
True,4,80,"('ram',)",6.0,,120,2,6,4,0,0,1,0
True,4,80,"('ram', 'wind_size_unl')",6.0,1.0,198,3,6,4,1,1,1,0
True,4,85,"('ram',)",2.0,,37,1,2,5,0,1,1,0
True,4,85,"('ram',)",2.0,,61,1,2,4,1,1,1,2
True,4,85,"('ram', 'wind_size_unl')",18.0,1.0,63,2,18,7,0,1,1,2
True,4,85,"('ram', 'wind_size_unl')",2.0,0.0,128,4,2,1,0,0,0,0
True,4,85,"('ram', 'wind_size_unl')",6.0,0.0,155,4,6,7,0,0,1,0
True,4,90,"('ram',)",6.0,,23,1,6,6,0,0,1,0
True,4,90,"('ram', 'wind_size_unl')",18.0,1.0,24,3,18,9,1,1,1,0
True,4,90,"('ram', 'wind_size_unl')",6.0,1.0,65,2,6,6,0,1,0,0
True,4,90,"('ram',)",6.0,,76,4,6,3,1,0,1,0
True,4,90,"('ram', 'wind_size_unl')",18.0,0.0,139,1,18,9,1,0,0,0
True,4,95,"('ram',)",6.0,,4,3,6,5,0,0,0,2
True,4,95,"('ram',)",2.0,,75,1,2,7,0,1,1,0
True,4,95,"('ram',)",18.0,,146,1,18,5,1,0,1,2
True,4,95,"('ram',)",2.0,,156,1,2,5,1,1,1,0
True,4,95,"('ram',)",2.0,,181,1,2,9,0,1,1,0
True,4,100,,,,45,2,18,6,0,0,0,0
True,4,100,,,,81,4,18,6,0,0,0,0
True,4,100,,,,100,1,18,5,0,0,1,2
True,4,100,,,,164,1,18,6,1,0,0,0
True,4,100,,,,196,2,18,5,0,1,0,2
True,5,10,,,,9,1,18,1,0,0,1,0
True,5,10,,,,74,3,18,4,1,0,1,0
True,5,10,,,,100,1,18,5,0,0,1,2
True,5,10,,,,113,4,2,9,0,1,0,0
True,5,10,,,,119,3,18,7,0,1,0,2
True,5,10,,,,145,1,18,9,0,1,0,1
True,5,10,,,,156,1,2,5,1,1,1,0
True,5,10,,,,159,1,18,9,0,1,0,0
True,5,10,,,,190,1,6,4,1,1,1,2
True,5,10,,,,191,3,2,8,0,1,0,1
True,5,15,"('ram', 'wind_size_unl')",6.0,1.0,40,3,6,5,0,1,0,0
True,5,15,"('cores', 'level')",4.0,9.0,118,4,2,9,0,1,0,1
True,5,15,"('encrypt', 'ram')",1.0,18.0,139,1,18,9,1,0,0,0
True,5,15,"('ram',)",6.0,,169,4,6,6,1,0,1,0
True,5,15,"('compression', 'level')",0.0,1.0,170,3,6,1,0,1,0,0
True,5,20,"('cores', 'level')",3.0,5.0,32,3,2,5,1,0,1,0
True,5,20,"('compression', 'level')",2.0,7.0,39,3,2,7,1,0,0,2
True,5,20,"('cores',)",4.0,,60,4,6,1,1,0,0,1
True,5,20,"('level', 'wind_size_unl')",1.0,1.0,107,1,6,1,1,1,0,0
True,5,20,"('level',)",7.0,,155,4,6,7,0,0,1,0
True,5,25,"('level', 'wind_size_unl')",7.0,1.0,135,1,18,7,0,1,0,2
True,5,25,"('compression', 'level')",0.0,7.0,141,3,6,7,0,1,0,0
True,5,25,"('level',)",6.0,,164,1,18,6,1,0,0,0
True,5,25,"('encrypt',)",1.0,,188,2,18,2,1,0,0,0
True,5,25,"('wind_size_unl',)",0.0,,192,1,6,9,0,0,1,2
True,5,30,"('compression', 'level')",2.0,9.0,13,1,18,9,0,1,1,2
True,5,30,"('wind_size_unl',)",0.0,,34,2,2,3,0,0,1,0
True,5,30,"('encrypt',)",1.0,,78,2,18,5,1,1,0,2
True,5,30,"('level',)",2.0,,151,1,18,2,1,1,1,1
True,5,30,"('threshold',)",1.0,,175,1,2,3,0,1,1,0
True,5,35,"('level', 'wind_size_unl')",3.0,1.0,67,1,6,3,0,1,0,2
True,5,35,"('ram',)",6.0,,70,1,6,3,0,1,0,0
True,5,35,"('encrypt',)",1.0,,131,4,2,1,1,0,1,0
True,5,35,"('cores',)",2.0,,182,2,2,4,0,1,0,1
True,5,35,"('compression', 'level')",0.0,4.0,198,3,6,4,1,1,1,0
True,5,40,"('cores',)",2.0,,10,2,18,7,0,1,0,0
True,5,40,"('encrypt',)",1.0,,89,2,18,9,1,0,0,0
True,5,40,"('ram',)",2.0,,93,1,2,9,0,1,0,0
True,5,40,"('wind_size_unl',)",0.0,,172,1,6,6,1,0,1,0
True,5,40,"('level',)",8.0,,185,2,18,8,1,0,0,0
True,5,45,"('cores', 'level')",2.0,7.0,1,2,6,7,1,1,1,0
True,5,45,"('cores', 'ram')",3.0,18.0,24,3,18,9,1,1,1,0
True,5,45,"('level', 'wind_size_unl')",2.0,0.0,66,1,2,2,1,0,0,2
True,5,45,"('cores', 'ram')",3.0,18.0,79,3,18,3,0,0,1,1
True,5,45,"('ram',)",2.0,,110,1,2,9,0,1,1,2
True,5,50,"('cores', 'level')",4.0,7.0,18,4,18,7,1,1,1,1
True,5,50,"('level', 'wind_size_unl')",8.0,0.0,54,1,6,8,0,0,0,0
True,5,50,"('ram', 'wind_size_unl')",6.0,0.0,76,4,6,3,1,0,1,0
True,5,50,"('cores', 'ram')",2.0,6.0,124,2,6,9,0,0,1,0
True,5,50,"('level',)",8.0,,150,1,18,8,0,1,1,0
True,5,55,"('level', 'wind_size_unl')",4.0,0.0,3,1,18,4,1,0,0,2
True,5,55,"('level',)",2.0,,16,1,6,2,0,1,1,0
True,5,55,"('ram',)",2.0,,123,2,2,5,1,0,1,0
True,5,55,"('cores', 'wind_size_unl')",4.0,1.0,162,4,18,4,1,1,0,2
True,5,55,"('cores', 'threshold')",2.0,1.0,174,2,18,6,0,1,1,0
True,5,60,"('cores', 'ram')",2.0,6.0,6,2,6,1,0,0,1,0
True,5,60,"('cores', 'wind_size_unl')",3.0,0.0,8,3,6,9,1,0,0,0
True,5,60,"('compression', 'wind_size_unl')",1.0,0.0,46,2,6,3,1,0,0,1
True,5,60,"('cores', 'level')",3.0,1.0,108,3,6,1,0,1,1,0
True,5,60,"('ram',)",2.0,,134,3,2,4,1,1,1,2
True,5,65,"('level',)",8.0,,20,1,6,8,0,1,0,1
True,5,65,"('cores', 'encrypt')",4.0,0.0,49,4,18,4,0,1,0,2
True,5,65,"('ram',)",2.0,,85,4,2,8,0,0,0,0
True,5,65,"('ram',)",2.0,,127,1,2,7,1,1,0,0
True,5,65,"('cores',)",4.0,,128,4,2,1,0,0,0,0
True,5,70,"('cores',)",4.0,,43,4,18,6,0,0,1,0
True,5,70,"('encrypt', 'wind_size_unl')",0.0,0.0,81,4,18,6,0,0,0,0
True,5,70,"('compression', 'wind_size_unl')",1.0,0.0,138,2,18,3,0,0,0,1
True,5,70,"('cores', 'encrypt')",4.0,0.0,140,4,6,4,0,1,0,0
True,5,70,"('ram',)",2.0,,199,2,2,6,1,1,0,0
True,5,75,"('level',)",2.0,,29,2,2,2,0,1,0,0
True,5,75,"('level', 'wind_size_unl')",7.0,0.0,97,2,6,7,0,0,1,0
True,5,75,"('cores',)",3.0,,112,3,6,5,1,0,1,0
True,5,75,"('level', 'wind_size_unl')",7.0,0.0,130,4,18,7,0,0,1,2
True,5,75,"('ram',)",2.0,,165,2,2,4,0,1,1,0
True,5,80,"('cores', 'wind_size_unl')",4.0,1.0,11,4,6,4,0,1,0,0
True,5,80,"('ram',)",2.0,,33,4,2,8,1,1,1,0
True,5,80,"('ram', 'wind_size_unl')",2.0,0.0,104,4,2,5,1,0,1,0
True,5,80,"('level',)",2.0,,109,2,18,2,0,1,0,0
True,5,80,"('ram', 'wind_size_unl')",2.0,0.0,137,2,2,5,1,0,1,0
True,5,85,"('ram',)",2.0,,88,1,2,6,0,1,1,0
True,5,85,"('ram',)",18.0,,115,2,18,9,0,0,0,0
True,5,85,"('ram',)",2.0,,142,4,2,3,1,0,0,0
True,5,85,"('ram',)",6.0,,143,1,6,4,1,0,0,1
True,5,85,"('ram',)",18.0,,179,1,18,6,1,0,1,1
True,5,90,"('compression', 'ram')",2.0,6.0,69,2,6,4,0,0,1,2
True,5,90,"('encrypt', 'wind_size_unl')",0.0,0.0,71,2,6,5,0,0,1,0
True,5,90,"('encrypt', 'wind_size_unl')",0.0,0.0,103,2,18,3,0,0,0,0
True,5,90,"('wind_size_unl',)",0.0,,186,1,18,9,1,0,1,0
True,5,90,"('wind_size_unl',)",0.0,,193,1,6,6,1,0,1,0
True,5,95,"('compression', 'ram')",0.0,6.0,111,4,6,5,0,0,0,0
True,5,95,"('compression', 'ram')",2.0,6.0,114,1,6,1,0,1,1,2
True,5,95,"('compression', 'ram')",2.0,6.0,153,1,6,7,0,0,1,2
True,5,95,"('compression', 'cores')",0.0,4.0,167,4,6,4,1,0,0,0
True,5,95,"('compression', 'cores')",2.0,2.0,196,2,18,5,0,1,0,2
True,5,100,,,,35,1,6,5,1,1,0,0
True,5,100,,,,83,1,6,3,1,0,0,0
True,5,100,,,,94,1,18,8,0,1,0,0
True,5,100,,,,117,3,6,6,1,1,1,0
True,5,100,,,,154,3,6,6,1,1,1,0
True,6,10,,,,2,1,2,4,0,1,0,1
True,6,10,,,,26,1,18,9,0,1,1,2
True,6,10,,,,63,2,18,7,0,1,1,2
True,6,10,,,,76,4,6,3,1,0,1,0
True,6,10,,,,80,3,18,4,1,1,1,0
True,6,10,,,,81,4,18,6,0,0,0,0
True,6,10,,,,107,1,6,1,1,1,0,0
True,6,10,,,,110,1,2,9,0,1,1,2
True,6,10,,,,139,1,18,9,1,0,0,0
True,6,10,,,,199,2,2,6,1,1,0,0
True,6,15,"('level', 'ram')",6.0,18.0,43,4,18,6,0,0,1,0
True,6,15,"('ram',)",6.0,,92,4,6,2,0,1,0,0
True,6,15,"('level',)",7.0,,141,3,6,7,0,1,0,0
True,6,15,"('cores', 'ram')",4.0,18.0,187,4,18,8,0,0,0,0
True,6,15,"('cores',)",3.0,,191,3,2,8,0,1,0,1
True,6,20,"('cores', 'ram')",3.0,6.0,27,3,6,1,1,0,0,1
True,6,20,"('level', 'ram')",9.0,2.0,93,1,2,9,0,1,0,0
True,6,20,"('level', 'wind_size_unl')",2.0,1.0,151,1,18,2,1,1,1,1
True,6,20,"('level', 'ram')",7.0,6.0,155,4,6,7,0,0,1,0
True,6,20,"('cores',)",2.0,,185,2,18,8,1,0,0,0
True,6,25,"('level', 'ram')",2.0,6.0,16,1,6,2,0,1,1,0
True,6,25,"('cores', 'ram')",3.0,18.0,24,3,18,9,1,1,1,0
True,6,25,"('ram',)",2.0,,34,2,2,3,0,0,1,0
True,6,25,"('cores',)",2.0,,177,2,18,4,1,1,0,0
True,6,25,"('level', 'ram')",2.0,6.0,195,3,6,2,0,1,1,0
True,6,30,"('level',)",7.0,,10,2,18,7,0,1,0,0
True,6,30,"('level', 'wind_size_unl')",7.0,0.0,39,3,2,7,1,0,0,2
True,6,30,"('cores',)",2.0,,69,2,6,4,0,0,1,2
True,6,30,"('cores', 'level')",3.0,2.0,84,3,2,2,0,0,0,0
True,6,30,"('ram',)",2.0,,171,4,2,5,1,1,1,1
True,6,35,"('compression', 'level')",2.0,4.0,3,1,18,4,1,0,0,2
True,6,35,"('ram',)",6.0,,11,4,6,4,0,1,0,0
True,6,35,"('compression', 'level')",2.0,4.0,12,1,2,4,1,0,0,2
True,6,35,"('cores',)",2.0,,132,2,6,8,0,0,1,2
True,6,35,"('level',)",5.0,,166,4,2,5,1,0,0,2
True,6,40,"('cores', 'ram')",2.0,6.0,44,2,6,5,0,1,1,0
True,6,40,"('ram',)",6.0,,60,4,6,1,1,0,0,1
True,6,40,"('cores', 'ram')",2.0,6.0,86,2,6,2,1,0,0,2
True,6,40,"('cores',)",2.0,,188,2,18,2,1,0,0,0
True,6,40,"('level',)",1.0,,189,2,18,1,1,0,1,0
True,6,45,"('encrypt',)",0.0,,5,3,2,9,0,1,0,2
True,6,45,"('cores', 'ram')",1.0,6.0,67,1,6,3,0,1,0,2
True,6,45,"('level',)",6.0,,169,4,6,6,1,0,1,0
True,6,45,"('wind_size_unl',)",1.0,,180,3,6,3,0,1,1,0
True,6,45,"('cores',)",3.0,,198,3,6,4,1,1,1,0
True,6,50,"('cores', 'ram')",2.0,2.0,17,2,2,7,0,1,1,0
True,6,50,"('wind_size_unl',)",0.0,,23,1,6,6,0,0,1,0
True,6,50,"('encrypt',)",0.0,,53,3,6,5,0,0,1,0
True,6,50,"('cores',)",3.0,,149,3,2,4,1,0,0,0
True,6,50,"('level',)",6.0,,179,1,18,6,1,0,1,1
True,6,55,"('level',)",3.0,,46,2,6,3,1,0,0,1
True,6,55,"('wind_size_unl',)",1.0,,78,2,18,5,1,1,0,2
True,6,55,"('cores',)",4.0,,140,4,6,4,0,1,0,0
True,6,55,"('encrypt',)",0.0,,157,1,2,9,0,0,0,1
True,6,55,"('threshold',)",1.0,,192,1,6,9,0,0,1,2
True,6,60,"('level',)",8.0,,31,3,2,8,0,0,1,1
True,6,60,"('threshold',)",1.0,,74,3,18,4,1,0,1,0
True,6,60,"('cores',)",4.0,,142,4,2,3,1,0,0,0
True,6,60,"('encrypt', 'threshold')",1.0,1.0,156,1,2,5,1,1,1,0
True,6,60,"('encrypt', 'wind_size_unl')",1.0,1.0,190,1,6,4,1,1,1,2
True,6,65,"('encrypt', 'threshold')",0.0,0.0,70,1,6,3,0,1,0,0
True,6,65,"('cores',)",4.0,,128,4,2,1,0,0,0,0
True,6,65,"('level',)",1.0,,148,1,6,1,1,0,1,0
True,6,65,"('wind_size_unl',)",1.0,,150,1,18,8,0,1,1,0
True,6,65,"('threshold',)",1.0,,168,3,6,8,1,0,1,0
True,6,70,"('cores',)",4.0,,72,4,2,5,1,1,0,0
True,6,70,"('level',)",7.0,,119,3,18,7,0,1,0,2
True,6,70,"('wind_size_unl',)",1.0,,147,1,2,4,0,1,0,1
True,6,70,"('ram',)",18.0,,164,1,18,6,1,0,0,0
True,6,70,"('threshold',)",1.0,,194,1,2,3,1,1,1,0
True,6,75,"('compression', 'wind_size_unl')",1.0,0.0,73,1,18,1,0,0,0,1
True,6,75,"('compression', 'wind_size_unl')",1.0,1.0,118,4,2,9,0,1,0,1
True,6,75,"('threshold',)",1.0,,134,3,2,4,1,1,1,2
True,6,75,"('threshold',)",1.0,,136,1,2,2,1,0,1,2
True,6,75,"('wind_size_unl',)",1.0,,175,1,2,3,0,1,1,0
True,6,80,"('cores',)",2.0,,29,2,2,2,0,1,0,0
True,6,80,"('cores',)",2.0,,89,2,18,9,1,0,0,0
True,6,80,"('cores',)",2.0,,109,2,18,2,0,1,0,0
True,6,80,"('ram',)",18.0,,115,2,18,9,0,0,0,0
True,6,80,"('ram',)",18.0,,138,2,18,3,0,0,0,1
True,6,85,"('ram',)",6.0,,28,3,6,1,1,0,0,0
True,6,85,"('compression', 'ram')",0.0,6.0,71,2,6,5,0,0,1,0
True,6,85,"('compression', 'ram')",1.0,6.0,143,1,6,4,1,0,0,1
True,6,85,"('ram',)",6.0,,167,4,6,4,1,0,0,0
True,6,85,"('ram',)",6.0,,193,1,6,6,1,0,1,0
True,6,90,"('ram',)",18.0,,45,2,18,6,0,0,0,0
True,6,90,"('compression', 'ram')",2.0,18.0,50,3,18,9,0,1,1,2
True,6,90,"('cores', 'encrypt')",4.0,0.0,85,4,2,8,0,0,0,0
True,6,90,"('compression', 'ram')",0.0,6.0,87,2,6,3,0,0,1,0
True,6,90,"('ram',)",18.0,,144,1,18,2,1,0,1,0
True,6,95,"('cores', 'encrypt')",1.0,1.0,51,1,6,6,1,0,1,0
True,6,95,"('cores', 'encrypt')",1.0,1.0,82,1,6,4,1,1,0,0
True,6,95,"('cores', 'encrypt')",2.0,1.0,123,2,2,5,1,0,1,0
True,6,95,"('cores', 'encrypt')",1.0,0.0,133,1,6,9,0,0,0,0
True,6,95,"('cores', 'encrypt')",3.0,0.0,170,3,6,1,0,1,0,0
True,6,100,,,,32,3,2,5,1,0,1,0
True,6,100,,,,36,1,2,1,0,1,1,0
True,6,100,,,,66,1,2,2,1,0,0,2
True,6,100,,,,83,1,6,3,1,0,0,0
True,6,100,,,,114,1,6,1,0,1,1,2
True,7,10,,,,24,3,18,9,1,1,1,0
True,7,10,,,,26,1,18,9,0,1,1,2
True,7,10,,,,68,2,6,6,0,1,0,0
True,7,10,,,,93,1,2,9,0,1,0,0
True,7,10,,,,104,4,2,5,1,0,1,0
True,7,10,,,,143,1,6,4,1,0,0,1
True,7,10,,,,152,2,18,6,0,0,1,0
True,7,10,,,,176,1,6,6,1,0,0,0
True,7,10,,,,186,1,18,9,1,0,1,0
True,7,10,,,,197,4,6,6,1,1,1,0
True,7,15,"('ram',)",2.0,,17,2,2,7,0,1,1,0
True,7,15,"('level', 'wind_size_unl')",5.0,0.0,71,2,6,5,0,0,1,0
True,7,15,"('threshold',)",0.0,,94,1,18,8,0,1,0,0
True,7,15,"('wind_size_unl',)",0.0,,97,2,6,7,0,0,1,0
True,7,15,"('cores',)",3.0,,160,3,18,2,0,0,0,1
True,7,20,"('wind_size_unl',)",1.0,,20,1,6,8,0,1,0,1
True,7,20,"('ram',)",2.0,,22,3,2,3,0,1,0,0
True,7,20,"('level',)",8.0,,41,2,18,8,0,0,1,0
True,7,20,"('threshold',)",0.0,,113,4,2,9,0,1,0,0
True,7,20,"('cores',)",4.0,,118,4,2,9,0,1,0,1
True,7,25,"('ram',)",2.0,,33,4,2,8,1,1,1,0
True,7,25,"('threshold',)",1.0,,51,1,6,6,1,0,1,0
True,7,25,"('level',)",3.0,,59,1,2,3,1,0,1,0
True,7,25,"('wind_size_unl',)",0.0,,73,1,18,1,0,0,0,1
True,7,25,"('cores',)",3.0,,125,3,2,2,1,0,0,0
True,7,30,"('level',)",1.0,,15,2,18,1,0,1,1,0
True,7,30,"('level', 'threshold')",3.0,0.0,46,2,6,3,1,0,0,1
True,7,30,"('compression', 'level')",2.0,9.0,50,3,18,9,0,1,1,2
True,7,30,"('encrypt', 'level')",0.0,5.0,111,4,6,5,0,0,0,0
True,7,30,"('encrypt', 'ram')",1.0,18.0,164,1,18,6,1,0,0,0
True,7,35,"('compression', 'encrypt')",2.0,0.0,21,1,18,3,0,1,1,2
True,7,35,"('encrypt', 'level')",0.0,3.0,87,2,6,3,0,0,1,0
True,7,35,"('cores', 'threshold')",3.0,1.0,91,3,18,4,1,0,1,0
True,7,35,"('cores',)",3.0,,149,3,2,4,1,0,0,0
True,7,35,"('cores', 'encrypt')",2.0,1.0,185,2,18,8,1,0,0,0
True,7,40,"('cores', 'ram')",2.0,2.0,47,2,2,8,1,1,0,0
True,7,40,"('ram', 'wind_size_unl')",2.0,0.0,77,1,2,5,1,0,0,2
True,7,40,"('cores', 'level')",3.0,3.0,79,3,18,3,0,0,1,1
True,7,40,"('encrypt', 'ram')",1.0,2.0,142,4,2,3,1,0,0,0
True,7,40,"('level', 'wind_size_unl')",7.0,0.0,153,1,6,7,0,0,1,2
True,7,45,"('cores', 'encrypt')",4.0,0.0,11,4,6,4,0,1,0,0
True,7,45,"('threshold',)",1.0,,16,1,6,2,0,1,1,0
True,7,45,"('encrypt',)",1.0,,38,1,2,7,1,1,1,1
True,7,45,"('level',)",2.0,,109,2,18,2,0,1,0,0
True,7,45,"('ram', 'wind_size_unl')",6.0,1.0,141,3,6,7,0,1,0,0
True,7,50,"('cores', 'ram')",3.0,6.0,25,3,6,9,0,0,0,1
True,7,50,"('encrypt',)",1.0,,28,3,6,1,1,0,0,0
True,7,50,"('threshold',)",1.0,,36,1,2,1,0,1,1,0
True,7,50,"('encrypt',)",1.0,,57,4,2,9,1,0,1,1
True,7,50,"('ram', 'wind_size_unl')",2.0,0.0,95,1,2,9,1,0,0,0
True,7,55,"('wind_size_unl',)",1.0,,5,3,2,9,0,1,0,2
True,7,55,"('threshold',)",1.0,,37,1,2,5,0,1,1,0
True,7,55,"('encrypt',)",1.0,,58,1,6,4,1,0,0,2
True,7,55,"('compression', 'encrypt')",2.0,1.0,136,1,2,2,1,0,1,2
True,7,55,"('encrypt', 'wind_size_unl')",1.0,1.0,184,3,6,6,1,1,1,0
True,7,60,"('wind_size_unl',)",1.0,,2,1,2,4,0,1,0,1
True,7,60,"('compression', 'encrypt')",2.0,1.0,61,1,2,4,1,1,1,2
True,7,60,"('encrypt', 'wind_size_unl')",1.0,1.0,80,3,18,4,1,1,1,0
True,7,60,"('ram', 'wind_size_unl')",18.0,1.0,129,4,18,6,1,1,0,1
True,7,60,"('compression', 'threshold')",2.0,0.0,196,2,18,5,0,1,0,2
True,7,65,"('threshold',)",1.0,,13,1,18,9,0,1,1,2
True,7,65,"('level', 'wind_size_unl')",2.0,1.0,116,3,2,2,1,1,1,0
True,7,65,"('level',)",2.0,,151,1,18,2,1,1,1,1
True,7,65,"('wind_size_unl',)",1.0,,181,1,2,9,0,1,1,0
True,7,65,"('ram', 'wind_size_unl')",6.0,1.0,198,3,6,4,1,1,1,0
True,7,70,"('ram', 'wind_size_unl')",6.0,1.0,1,2,6,7,1,1,1,0
True,7,70,"('cores', 'ram')",4.0,18.0,56,4,18,1,0,0,0,0
True,7,70,"('ram',)",18.0,,162,4,18,4,1,1,0,2
True,7,70,"('wind_size_unl',)",0.0,,179,1,18,6,1,0,1,1
True,7,70,"('ram',)",18.0,,183,1,18,7,1,0,1,2
True,7,75,"('level', 'wind_size_unl')",5.0,1.0,7,2,6,5,0,1,0,0
True,7,75,"('ram', 'threshold')",18.0,0.0,10,2,18,7,0,1,0,0
True,7,75,"('wind_size_unl',)",0.0,,144,1,18,2,1,0,1,0
True,7,75,"('ram', 'wind_size_unl')",2.0,0.0,157,1,2,9,0,0,0,1
True,7,75,"('cores', 'ram')",2.0,2.0,165,2,2,4,0,1,1,0
True,7,80,"('ram', 'threshold')",6.0,1.0,76,4,6,3,1,0,1,0
True,7,80,"('compression', 'ram')",2.0,6.0,132,2,6,8,0,0,1,2
True,7,80,"('ram', 'wind_size_unl')",2.0,0.0,166,4,2,5,1,0,0,2
True,7,80,"('level', 'wind_size_unl')",3.0,1.0,175,1,2,3,0,1,1,0
True,7,80,"('cores', 'ram')",2.0,2.0,182,2,2,4,0,1,0,1
True,7,85,"('ram', 'threshold')",18.0,0.0,45,2,18,6,0,0,0,0
True,7,85,"('level', 'wind_size_unl')",5.0,1.0,72,4,2,5,1,1,0,0
True,7,85,"('ram', 'threshold')",18.0,0.0,145,1,18,9,0,1,0,1
True,7,85,"('ram', 'threshold')",18.0,0.0,159,1,18,9,0,1,0,0
True,7,85,"('level', 'wind_size_unl')",3.0,1.0,194,1,2,3,1,1,1,0
True,7,90,"('level',)",6.0,,98,2,2,6,0,0,1,1
True,7,90,"('compression', 'ram')",1.0,2.0,147,1,2,4,0,1,0,1
True,7,90,"('ram',)",6.0,,158,3,6,2,0,0,1,0
True,7,90,"('level',)",1.0,,189,2,18,1,1,0,1,0
True,7,90,"('compression', 'ram')",2.0,6.0,192,1,6,9,0,0,1,2
True,7,95,"('level',)",8.0,,62,2,2,8,0,1,0,0
True,7,95,"('level',)",8.0,,64,1,2,8,1,0,1,0
True,7,95,"('ram',)",6.0,,124,2,6,9,0,0,1,0
True,7,95,"('ram',)",6.0,,172,1,6,6,1,0,1,0
True,7,95,"('level',)",8.0,,191,3,2,8,0,1,0,1
True,7,100,"('encrypt', 'ram')",0.0,2.0,75,1,2,7,0,1,1,0
True,7,100,"('ram',)",18.0,,106,1,18,2,1,0,0,0
True,7,100,"('ram',)",6.0,,133,1,6,9,0,0,0,0
True,7,100,"('encrypt', 'ram')",1.0,18.0,146,1,18,5,1,0,1,2
True,7,100,"('encrypt', 'ram')",0.0,18.0,163,2,18,7,0,1,1,0
True,8,10,,,,49,4,18,4,0,1,0,2
True,8,10,,,,84,3,2,2,0,0,0,0
True,8,10,,,,85,4,2,8,0,0,0,0
True,8,10,,,,105,1,18,4,0,1,0,0
True,8,10,,,,106,1,18,2,1,0,0,0
True,8,10,,,,110,1,2,9,0,1,1,2
True,8,10,,,,134,3,2,4,1,1,1,2
True,8,10,,,,137,2,2,5,1,0,1,0
True,8,10,,,,192,1,6,9,0,0,1,2
True,8,10,,,,196,2,18,5,0,1,0,2
True,8,15,"('cores', 'ram')",4.0,18.0,43,4,18,6,0,0,1,0
True,8,15,"('cores',)",3.0,,53,3,6,5,0,0,1,0
True,8,15,"('cores', 'level')",3.0,2.0,116,3,2,2,1,1,1,0
True,8,15,"('encrypt', 'ram')",0.0,6.0,133,1,6,9,0,0,0,0
True,8,15,"('wind_size_unl',)",1.0,,165,2,2,4,0,1,1,0
True,8,20,"('compression', 'cores')",2.0,4.0,99,4,18,5,0,1,0,2
True,8,20,"('cores',)",4.0,,129,4,18,6,1,1,0,1
True,8,20,"('wind_size_unl',)",1.0,,163,2,18,7,0,1,1,0
True,8,20,"('level',)",6.0,,164,1,18,6,1,0,0,0
True,8,20,"('cores', 'wind_size_unl')",4.0,1.0,197,4,6,6,1,1,1,0
True,8,25,"('cores',)",3.0,,80,3,18,4,1,1,1,0
True,8,25,"('level',)",7.0,,90,4,2,7,0,1,1,1
True,8,25,"('encrypt', 'level')",0.0,7.0,97,2,6,7,0,0,1,0
True,8,25,"('cores', 'wind_size_unl')",3.0,0.0,168,3,6,8,1,0,1,0
True,8,25,"('encrypt',)",1.0,,179,1,18,6,1,0,1,1
True,8,30,"('cores',)",2.0,,29,2,2,2,0,1,0,0
True,8,30,"('threshold', 'wind_size_unl')",0.0,1.0,62,2,2,8,0,1,0,0
True,8,30,"('level',)",8.0,,132,2,6,8,0,0,1,2
True,8,30,"('level', 'threshold')",9.0,0.0,159,1,18,9,0,1,0,0
True,8,30,"('encrypt',)",1.0,,178,1,6,9,1,0,0,1
True,8,35,"('cores', 'threshold')",3.0,0.0,8,3,6,9,1,0,0,0
True,8,35,"('level', 'threshold')",2.0,1.0,16,1,6,2,0,1,1,0
True,8,35,"('ram', 'threshold')",6.0,0.0,111,4,6,5,0,0,0,0
True,8,35,"('cores',)",3.0,,112,3,6,5,1,0,1,0
True,8,35,"('level',)",7.0,,127,1,2,7,1,1,0,0
True,8,40,"('level',)",8.0,,47,2,2,8,1,1,0,0
True,8,40,"('encrypt', 'level')",0.0,6.0,65,2,6,6,0,1,0,0
True,8,40,"('level', 'threshold')",7.0,0.0,135,1,18,7,0,1,0,2
True,8,40,"('cores', 'threshold')",3.0,0.0,149,3,2,4,1,0,0,0
True,8,40,"('cores',)",2.0,,152,2,18,6,0,0,1,0
True,8,45,"('level', 'threshold')",9.0,1.0,50,3,18,9,0,1,1,2
True,8,45,"('level',)",2.0,,66,1,2,2,1,0,0,2
True,8,45,"('ram', 'threshold')",18.0,1.0,146,1,18,5,1,0,1,2
True,8,45,"('level', 'threshold')",9.0,1.0,186,1,18,9,1,0,1,0
True,8,45,"('cores', 'level')",2.0,2.0,188,2,18,2,1,0,0,0
True,8,50,"('ram', 'threshold')",6.0,0.0,20,1,6,8,0,1,0,1
True,8,50,"('encrypt', 'level')",1.0,7.0,38,1,2,7,1,1,1,1
True,8,50,"('cores', 'wind_size_unl')",4.0,0.0,56,4,18,1,0,0,0,0
True,8,50,"('compression', 'cores')",2.0,4.0,130,4,18,7,0,0,1,2
